vehicle_id,vin_code,registration_id,vehicle_make,vehicle_model,vehicle_variant,vehicle_valuation,vehicle_age,vehicle_mfg_year,vehicle_reg_date,rto_details,vehicle_body_type,vehicle_engine_fuel_type,vehicle_engine_capacity,safety_flag_driver_airbag,safety_flag_passenger_airbag,safety_flag_side_airbag,safety_flag_abs,security_features_flag,kilometers_driven,usage_type,prev_damage_desc,modification_desc,vehicle_transfer_date
VEH-14501,SAE53V82R770316650,KA15C1831,MARUTI,SWIFT,VXI,700000.0,0,2025,2025-03-02,Ka-MYS,Hatchback,Petrol,1197,1,0,1,0,0,78233,Private,,Body kit,
VEH-14502,ZGE83K57O419862499,TN22B8853,HONDA,AMAZE,1.2 SMT i-VTEC,570154.37,4,2021,2021-05-28,Ta-COI,Sedan,Petrol,1199,0,0,0,0,1,118950,Private,,Body kit,
VEH-14503,TWX73Q96K170041291,DL86B1998,HONDA,AMAZE,VX PETROL,454025.41,15,2010,2010-02-27,Ta-MAD,Sedan,Petrol,1199,0,0,1,1,0,10624,Private,Dent on door,Body kit,
VEH-14504,PCA01L88D912232209,KA56C4024,MARUTI,ERTIGA,1.5 VXI CNG,509620.35,15,2010,2010-11-14,Ta-MAD,MUV,CNG,1462,1,1,0,1,1,146909,Private,,,
VEH-14505,MYG85E68A230581598,UP05A2447,HONDA,AMAZE,1.2 VXMT i-VTEC,586762.2,10,2015,2015-01-13,De-GUR,Sedan,Petrol,1199,1,0,1,1,0,142781,Private,,,2017-09-10
VEH-14506,FKV70H73T592443268,UP20C5777,MARUTI,DZIRE,VXI,588073.51,6,2019,2019-05-02,Ma-PUN,Sedan,Petrol,1197,1,0,0,1,0,23416,Private,,,
VEH-14507,KUT78K03I113281279,DL26D2334,HONDA,AMAZE,1.2 SMT i-VTEC,570154.37,4,2021,2021-12-12,Ta-MAD,Sedan,Petrol,1199,1,0,1,1,1,148584,Private,,,2024-02-05
VEH-14508,ERT50P42I774504088,WB20B9614,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-03-17,Ta-MAD,Hatchback,Petrol,1197,1,1,0,1,1,5268,Private,,Alloy wheels,
VEH-14509,XHD03A00D010163626,MH14C3705,MARUTI,WAGON R,1.0 LXI CNG,650000.0,0,2025,2025-10-10,Ma-NAG,Hatchback,CNG,998,1,1,0,1,0,19760,Private,,Body kit,
VEH-14510,CBL37T47Y092461998,TN43A2085,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,1308240.21,11,2014,2014-12-04,De-NEW,MUV,Diesel,2755,0,0,0,1,0,67783,Private,,Body kit,2016-06-19
VEH-14511,QPA53J29Q635818785,GJ12D6869,MARUTI,SWIFT,VXI,665000.0,1,2024,2024-04-20,Ka-MYS,Hatchback,Petrol,1197,0,0,0,0,0,32281,Private,,Alloy wheels,
VEH-14512,PHA94M30F797902016,DL96D6684,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-02-20,Ta-MAD,Hatchback,Petrol,1197,0,0,0,1,0,107619,Private,,Alloy wheels,
VEH-14513,YDW87F76A649483305,MH66C6527,MARUTI,SWIFT,VXI,324303.86,15,2010,2010-04-06,Ka-MYS,Hatchback,Petrol,1197,0,1,0,1,1,75127,Private,,,
VEH-14514,BRA54F96Y721649915,GJ39A5158,MARUTI,WAGON R,1.0 LXI CNG,502957.61,5,2020,2020-09-25,Ta-MAD,Hatchback,CNG,998,0,0,0,1,0,85226,Private,,,
VEH-14515,YAZ91Z44V615987775,GJ07B2373,MARUTI,SWIFT DZIRE,VDI,624828.11,6,2019,2019-07-06,Ma-MUM,Sedan,Diesel,1248,1,1,0,1,1,101478,Private,Minor scratches,,
VEH-14516,DAI77I99Y842242128,KA10A9829,MARUTI,SWIFT,VXI,398160.06,11,2014,2014-06-15,De-NEW,Hatchback,Petrol,1197,1,0,0,0,0,80678,Private,Minor scratches,,
VEH-14517,ZKW89T90J023758604,DL22A8911,MARUTI,DZIRE,VXI,558669.84,7,2018,2018-06-05,De-GUR,Sedan,Petrol,1197,0,1,0,0,0,116833,Private,,,2020-11-22
VEH-14518,IQJ94I39H021030280,RJ03A1363,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-06-07,Ta-COI,Hatchback,Petrol,796,0,1,0,1,0,92585,Private,Minor scratches,,
VEH-14519,NOO16P72O436698832,UP85B8763,HYUNDAI,VENUE,1.2 S PETROL,807500.0,1,2024,2024-06-21,De-GUR,SUV,Petrol,1197,1,0,0,0,1,148113,Private,Minor scratches,,
VEH-14520,XTO43Y20R298906977,WB86C2704,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-06-06,Ma-NAG,Hatchback,Petrol,796,0,0,0,1,1,7726,Private,Dent on door,,2017-08-19
VEH-14521,CPQ34L07G837762137,WB29A7983,MARUTI,ERTIGA,1.5 VXI CNG,693274.35,9,2016,2016-11-16,Ma-PUN,MUV,CNG,1462,1,0,0,1,1,118617,Private,Minor scratches,Body kit,2018-08-16
VEH-14522,QJY10J25C184406176,UP25D4078,MARUTI,DZIRE,VXI,685900.0,3,2022,2022-04-03,De-NOI,Sedan,Petrol,1197,0,1,1,0,1,134703,Private,Minor scratches,,
VEH-14523,QUU10Q33D155545844,GJ09C1872,HONDA,AMAZE,1.2 SMT i-VTEC,600162.5,3,2022,2022-06-27,Ka-BAN,Sedan,Petrol,1199,0,1,0,1,1,44720,Private,Minor scratches,,
VEH-14524,STM59L28P029142362,MH27D7085,MARUTI,ERTIGA,1.5 VXI CNG,625680.1,11,2014,2014-06-06,We-HOW,MUV,CNG,1462,0,0,0,1,1,60992,Private,Dent on door,,
VEH-14525,AQV41U38F224728591,MH33B9868,MARUTI,BALENO HATCHBACK,Zeta 1.2,462007.87,13,2012,2012-11-23,De-NOI,Hatchback,Petrol,1197,1,1,0,1,0,59648,Private,Minor scratches,Body kit,
VEH-14526,WHT00C00Y048020648,RJ21B5898,HONDA,AMAZE,1.2 VXMT i-VTEC,503075.24,13,2012,2012-11-20,Ta-MAD,Sedan,Petrol,1199,1,1,0,1,0,75465,Private,,Alloy wheels,2015-04-19
VEH-14527,RND24A55S615288426,RJ30D6593,HONDA,AMAZE,1.2 SMT i-VTEC,541646.66,5,2020,2020-05-08,Ka-BAN,Sedan,Petrol,1199,1,0,1,1,0,146217,Private,Minor scratches,Alloy wheels,
VEH-14528,RUJ62G61I549510314,UP38C8474,MARUTI,DZIRE,VXI,619024.75,5,2020,2020-06-13,Ma-NAG,Sedan,Petrol,1197,0,1,0,0,1,12227,Private,Minor scratches,Alloy wheels,
VEH-14529,ITM80N09H252365543,WB40D4658,MARUTI,BALENO HATCHBACK,Zeta 1.2,812250.0,2,2023,2023-11-06,Ma-NAG,Hatchback,Petrol,1197,0,0,0,0,0,146005,Private,,Body kit,
VEH-14530,GMD34E11J829454550,RJ45A9179,HONDA,AMAZE,1.2 VXMT i-VTEC,720390.05,6,2019,2019-07-17,Ta-CHE,Sedan,Petrol,1199,0,0,1,0,0,27568,Private,,,
VEH-14531,IGG30G38I007341329,RJ60C3512,MARUTI,SWIFT DZIRE,VDI,657713.8,5,2020,2020-11-05,Ka-BAN,Sedan,Diesel,1248,0,0,1,1,1,38425,Private,,,
VEH-14532,PDM56D01Q803854470,DL30A3418,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,1422000.23,11,2014,2014-03-05,De-NOI,MUV,Diesel,2755,1,0,0,0,1,72527,Private,,,
VEH-14533,SLO17F81G521321603,TN59C2217,MARUTI,BALENO HATCHBACK,Zeta 1.2,438907.48,14,2011,2011-01-19,Ma-MUM,Hatchback,Petrol,1197,0,1,0,0,1,59805,Private,,Alloy wheels,
VEH-14534,VIU98R66S555254305,TN76B3698,MARUTI,DZIRE,VXI,651605.0,4,2021,2021-08-14,Ma-NAG,Sedan,Petrol,1197,0,0,0,0,1,2568,Private,,,
VEH-14535,INK21K21R239254657,DL80B3880,MARUTI,BALENO HATCHBACK,Zeta 1.2,416962.11,15,2010,2010-04-21,Ma-PUN,Hatchback,Petrol,1197,1,1,0,1,0,16826,Private,Minor scratches,,
VEH-14536,ILX29U88N925910076,MH29B6976,MARUTI,SWIFT,VDI (DIESEL),504199.53,9,2016,2016-12-12,Ka-BAN,Hatchback,Diesel,1248,0,0,0,0,0,135385,Private,,,
VEH-14537,OSY54K43E711735203,DL41C1558,MARUTI,SWIFT DZIRE,VDI,692330.31,4,2021,2021-07-08,Ta-COI,Sedan,Diesel,1248,1,0,0,1,0,128223,Private,,Body kit,2024-03-13
VEH-14538,OPH98N64Q211038474,RJ92D1375,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-08-06,Ka-BAN,Hatchback,Petrol,796,0,0,0,0,0,16908,Private,Minor scratches,,
VEH-14539,TCO68D86K694057469,WB86B7750,MARUTI,SWIFT,1.2 VXi BS IV,557293.75,3,2022,2022-03-07,Ma-MUM,Hatchback,Petrol,1197,0,0,0,1,0,40330,Commercial,,Body kit,
VEH-14540,EFG68O82H695178329,MH40C3955,MARUTI,SWIFT,1.2 VXi BS IV,617500.0,1,2024,2024-03-12,De-NEW,Hatchback,Petrol,1197,0,1,0,1,1,109434,Commercial,,,
VEH-14541,BGY69G93I414116184,DL11B5761,MARUTI,SWIFT,VXI,398160.06,11,2014,2014-10-13,Ta-MAD,Hatchback,Petrol,1197,0,1,0,0,1,13750,Private,Dent on door,,
VEH-14542,WKR14J31M220155793,WB88C6029,MARUTI,VITARA BREZZA,VXI,735091.89,6,2019,2019-10-13,De-NOI,SUV,Petrol,1462,0,0,0,1,1,17292,Private,,,
VEH-14543,YRA66M94P205487970,RJ95D3285,MARUTI,ALTO,K10 VXI,297198.05,12,2013,2013-05-25,Ma-PUN,Hatchback,Petrol,998,0,1,0,0,1,90419,Private,,Body kit,
VEH-14544,RCM07Z33Z811268585,KA18A6534,MARUTI,WAGON R,1.0 LXI CNG,477809.73,6,2019,2019-07-03,Ka-MYS,Hatchback,CNG,998,1,1,0,0,0,149298,Private,Dent on door,,2020-07-25
VEH-14545,TKP30Z00D394717515,KA62A2438,MARUTI,ALTO 800,LXI,195069.99,14,2011,2011-11-26,Ta-MAD,Hatchback,Petrol,796,1,0,0,0,0,103411,Private,Dent on door,Alloy wheels,
VEH-14546,PVW24R31G155962504,TN74A7683,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-10-01,We-KOL,Hatchback,Petrol,796,0,0,0,1,1,13904,Private,,,
VEH-14547,FYL91R71L076841520,KA58D4082,MARUTI,BALENO HATCHBACK,Zeta 1.2,855000.0,1,2024,2024-04-06,Ka-BAN,Hatchback,Petrol,1197,1,1,1,1,0,147487,Private,Minor scratches,,
VEH-14548,UZJ43Z67R535824875,KA16B6121,MARUTI,DZIRE,VXI,455040.07,11,2014,2014-08-15,We-KOL,Sedan,Petrol,1197,1,1,0,1,1,7585,Private,,Alloy wheels,
VEH-14549,CHI51J66B603693768,GJ11D5747,HYUNDAI,CRETA,1.5 E DIESEL,699624.11,11,2014,2014-04-07,Ta-CHE,SUV,Diesel,1493,1,1,0,1,0,69366,Private,Dent on door,Alloy wheels,
VEH-14550,NBS22F88A821658226,UP82A5649,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-10-23,Ta-CHE,Hatchback,Petrol,796,1,1,0,1,1,81081,Private,,,2016-06-05
VEH-14551,JFD14V87D530340204,UP96B2585,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,1422000.23,11,2014,2014-08-27,We-KOL,MUV,Diesel,2755,1,1,0,1,1,118987,Private,Minor scratches,Alloy wheels,
VEH-14552,DEP64C37X186827218,DL19B9173,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,570154.37,4,2021,2021-07-26,Ta-MAD,Hatchback,Petrol,1197,0,1,0,1,1,20629,Private,Dent on door,,
VEH-14553,XDP71S12U138924210,GJ78D3084,MARUTI,SWIFT,VXI,488836.11,7,2018,2018-07-05,Ta-CHE,Hatchback,Petrol,1197,1,1,0,0,1,23037,Private,Dent on door,Body kit,
VEH-14554,RKW74A69E862891626,GJ99C5791,MARUTI,SWIFT DZIRE,VDI,535712.0,9,2016,2016-02-05,Ma-NAG,Sedan,Diesel,1248,1,0,0,0,0,78214,Private,Minor scratches,Body kit,
VEH-14555,QFN84R79M494973159,UP50B8015,MARUTI,ERTIGA,1.5 VXI CNG,992750.0,2,2023,2023-10-16,We-HOW,MUV,CNG,1462,0,0,0,0,0,117935,Private,Minor scratches,,
VEH-14556,WRF97X29V285440201,KA32A9114,MARUTI,ALTO,K10 VXI,268221.24,14,2011,2011-02-03,Ta-COI,Hatchback,Petrol,998,1,0,1,1,0,140610,Private,,Alloy wheels,2012-12-21
VEH-14557,GAX17E55Z514973672,GJ55D5724,HONDA,AMAZE,1.2 VXMT i-VTEC,650152.02,8,2017,2017-10-15,Ka-MYS,Sedan,Petrol,1199,1,0,1,0,0,145154,Private,Minor scratches,Body kit,
VEH-14558,XHH99K33X903556690,WB03A3922,MARUTI,BALENO HATCHBACK,Zeta 1.2,438907.48,14,2011,2011-01-18,Ma-MUM,Hatchback,Petrol,1197,0,0,0,1,1,133920,Private,,,2012-08-01
VEH-14559,OXK07H09I577437941,GJ03C6145,MARUTI,SWIFT DZIRE,VDI,535712.0,9,2016,2016-08-05,Ma-PUN,Sedan,Diesel,1248,1,0,0,1,0,128241,Commercial,,Body kit,
VEH-14560,WZH86I42F551188806,GJ51C8367,MARUTI,ALTO 800,LXI,252099.76,9,2016,2016-01-15,Ta-MAD,Hatchback,Petrol,796,1,1,0,1,0,68742,Private,,Body kit,
VEH-14561,UJO00G70P131693194,GJ52B5681,MARUTI,ALTO 800,LXI,325802.5,4,2021,2021-01-28,Ta-MAD,Hatchback,Petrol,796,0,1,0,1,0,93128,Private,,Body kit,2022-02-09
VEH-14562,DTU70G37W120055520,DL35A8313,HONDA,CITY,1.5 V MT,981862.24,8,2017,2017-02-18,Ma-PUN,Sedan,Petrol,1498,1,1,0,1,0,67116,Private,Minor scratches,Alloy wheels,
VEH-14563,AUC79M78A037929270,WB37A7664,MARUTI,VITARA BREZZA,VXI,598736.94,10,2015,2015-03-01,Ma-PUN,SUV,Petrol,1462,1,0,0,0,0,18335,Private,,Alloy wheels,
VEH-14564,XNZ46X15L246191178,UP57C4044,MARUTI,WAGON R,1.0 LXI CNG,453919.24,7,2018,2018-08-24,We-KOL,Hatchback,CNG,998,1,0,0,1,1,131324,Private,,,
VEH-14565,RKL51R88C628514381,WB46C2313,HONDA,AMAZE,VX PETROL,557424.09,11,2014,2014-07-19,De-GUR,Sedan,Petrol,1199,1,0,0,0,0,70397,Private,Minor scratches,Body kit,2016-01-08
VEH-14566,ZKV96Z88F353817345,UP95B2666,MARUTI,DZIRE,VXI,530736.35,8,2017,2017-05-08,De-NEW,Sedan,Petrol,1197,1,1,0,1,1,36051,Private,Dent on door,Body kit,
VEH-14567,HZR59U71H155688604,RJ70D8007,HONDA,AMAZE,1.2 VXMT i-VTEC,477921.48,14,2011,2011-04-15,Ma-PUN,Sedan,Petrol,1199,0,1,1,1,1,110637,Private,Minor scratches,,
VEH-14568,MET79M31M942251661,DL48C1020,MARUTI,DZIRE,VXI,558669.84,7,2018,2018-12-15,Ta-CHE,Sedan,Petrol,1197,1,1,0,1,0,73241,Private,,Body kit,
VEH-14569,BRW07G97S093045051,TN35C8937,HYUNDAI,CRETA,1.5 E DIESEL,736446.44,10,2015,2015-07-14,Ma-NAG,SUV,Diesel,1493,1,0,0,1,1,75212,Private,Dent on door,Alloy wheels,
VEH-14570,GIT56A89Y308918783,TN98D9924,MARUTI,SWIFT,VXI,631750.0,2,2023,2023-12-12,De-NEW,Hatchback,Petrol,1197,1,0,0,1,0,34363,Private,Dent on door,,2025-08-29
VEH-14571,LVO74H43J653877312,KA36B2307,HONDA,CITY,1.5 V MT,1205469.25,4,2021,2021-12-18,We-KOL,Sedan,Petrol,1498,0,0,0,1,1,14312,Private,,Alloy wheels,
VEH-14572,RQZ86X43X066920537,KA05D2743,MARUTI,WAGON R,1.0 VXI,341280.06,11,2014,2014-01-18,Ma-NAG,Hatchback,Petrol,998,0,1,0,1,0,111578,Private,Minor scratches,Alloy wheels,2016-06-08
VEH-14573,VQN11P22V348923107,GJ54C2888,MARUTI,ALTO,K10 VXI,254810.18,15,2010,2010-02-04,Ma-NAG,Hatchback,Petrol,998,0,0,1,0,0,98783,Private,,Alloy wheels,
VEH-14574,WGY06S73J293027551,GJ63C1341,MARUTI,BALENO HATCHBACK,Delta 1.2,390139.98,14,2011,2011-07-14,Ma-MUM,Hatchback,Petrol,1197,0,1,0,0,0,102815,Private,,Body kit,
VEH-14575,SZI36K70X243468939,RJ95D7184,MARUTI,BALENO HATCHBACK,Zeta 1.2,567224.47,9,2016,2016-07-22,Ta-COI,Hatchback,Petrol,1197,1,0,0,1,1,23134,Private,,,
VEH-14576,NRU15O75Z879690618,GJ11A8355,MARUTI,BALENO HATCHBACK,Delta 1.2,651605.0,4,2021,2021-03-09,We-KOL,Hatchback,Petrol,1197,1,0,0,0,1,17683,Private,Dent on door,Body kit,2022-05-21
VEH-14577,RCC44V79G075616605,MH83D5643,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,1779696.16,5,2020,2020-07-03,Ka-MYS,MUV,Diesel,2755,0,1,0,0,1,140121,Private,Dent on door,Alloy wheels,
VEH-14578,UCR74O51I453091526,KA92B9236,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,1606175.78,7,2018,2018-06-15,Ta-COI,MUV,Diesel,2755,1,1,0,1,1,96675,Private,,Body kit,
VEH-14579,EFS81F55J972360672,WB36B7084,MARUTI,SWIFT,VXI,378252.06,12,2013,2013-03-19,Ma-MUM,Hatchback,Petrol,1197,1,1,0,1,0,144298,Private,,,2014-11-04
VEH-14580,FUC32P26S401977168,GJ22B4260,HYUNDAI,VENUE,1.2 S PETROL,850000.0,0,2025,2025-01-14,Ka-BAN,SUV,Petrol,1197,0,1,0,0,1,52978,Private,,Body kit,
VEH-14581,RNX93X64I239749083,RJ04D8111,MARUTI,DZIRE,VXI,478989.55,10,2015,2015-07-13,Ta-CHE,Sedan,Petrol,1197,0,1,0,0,1,5283,Private,Dent on door,Alloy wheels,2017-10-23
VEH-14582,ASQ71P64T643041522,DL13B9514,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-06-16,Ka-BAN,Hatchback,Petrol,1197,1,0,1,1,1,98057,Private,Minor scratches,,
VEH-14583,WWG11M41A314676393,RJ17B9133,HYUNDAI,CRETA,1.5 E DIESEL,858954.87,7,2018,2018-09-10,Ma-NAG,SUV,Diesel,1493,0,0,0,0,0,52254,Private,Dent on door,,
VEH-14584,PLD78W06E475239661,MH02B4741,MARUTI,ERTIGA,1.5 VXI CNG,1100000.0,0,2025,2025-09-01,Ma-PUN,MUV,CNG,1462,1,0,0,1,1,31378,Private,Minor scratches,,2026-10-05
VEH-14585,JIN02E81B417444780,KA50D7899,MARUTI,BALENO HATCHBACK,Delta 1.2,800000.0,0,2025,2025-08-09,Ta-CHE,Hatchback,Petrol,1197,1,0,0,0,1,16301,Private,,,
VEH-14586,IHD03Y67F496108696,GJ79D9279,MARUTI,ALTO,K10 VXI,384085.51,7,2018,2018-08-25,Ta-MAD,Hatchback,Petrol,998,0,1,0,1,1,16603,Private,,,
VEH-14587,OWD38G94M580943731,TN38A3465,MARUTI,ERTIGA,1.5 VXI CNG,625680.1,11,2014,2014-12-26,Ta-MAD,MUV,CNG,1462,0,0,0,1,0,34951,Commercial,,,
VEH-14588,PVO29H60N829193326,GJ03A8410,MARUTI,SWIFT,VXI,341372.49,14,2011,2011-06-24,Ka-MYS,Hatchback,Petrol,1197,1,0,0,0,1,43959,Private,Minor scratches,Body kit,
VEH-14589,WBT78S22Q105829445,DL35B6247,MARUTI,VITARA BREZZA,VDI,771846.49,6,2019,2019-11-12,Ka-MYS,SUV,Diesel,1248,0,1,0,1,0,82017,Private,Dent on door,,
VEH-14590,CUM27R18J453910052,GJ19B8098,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,700000.0,0,2025,2025-10-16,Ma-NAG,Hatchback,Petrol,1197,0,0,0,0,0,105433,Private,Dent on door,,2026-11-18
VEH-14591,LKK22V65H223250669,MH42D2015,HONDA,CITY,1.5 V MT,721758.97,14,2011,2011-10-20,Ta-MAD,Sedan,Petrol,1498,0,0,0,1,0,2830,Private,,,
VEH-14592,TXB08Z38S424253786,GJ13A3628,HONDA,AMAZE,1.5 SMT i-DTEC,767125.0,2,2023,2023-08-25,We-KOL,Sedan,Diesel,1498,0,1,0,0,0,38451,Commercial,,,
VEH-14593,EXT81D13V418994297,DL82B9008,MARUTI,DZIRE,VXI,760000.0,1,2024,2024-11-04,Ma-NAG,Sedan,Petrol,1197,1,0,0,1,0,24257,Private,Dent on door,,2027-04-27
VEH-14594,WCI04G83L585057093,WB59D3125,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,441174.59,9,2016,2016-08-25,Ta-CHE,Hatchback,Petrol,1197,1,1,1,0,0,35730,Private,,Alloy wheels,
VEH-14595,MAC93V82L416320586,DL76B6962,HYUNDAI,CRETA,1.4 E Plus,667344.71,13,2012,2012-08-08,Ta-COI,SUV,Diesel,1582,1,0,0,1,0,81238,Private,,,
VEH-14596,EIY87G15U986138932,RJ39A9912,MARUTI,WAGON R,1.0 VXI,419002.38,7,2018,2018-05-04,Ma-NAG,Hatchback,Petrol,998,1,1,0,1,1,66994,Commercial,,,
VEH-14597,JWA94Z63C573547639,UP04B8906,MARUTI,DZIRE,VXI,800000.0,0,2025,2025-01-10,Ma-MUM,Sedan,Petrol,1197,0,1,1,0,0,136629,Private,Dent on door,,
VEH-14598,AWD16U41V358698178,KA90B9177,MARUTI,VITARA BREZZA,VDI,512058.73,14,2011,2011-08-04,De-GUR,SUV,Diesel,1248,0,0,0,1,1,76939,Private,Minor scratches,Body kit,
VEH-14599,RAA35V94F443847905,DL59D5755,MARUTI,DZIRE,VXI,588073.51,6,2019,2019-09-25,De-GUR,Sedan,Petrol,1197,0,0,0,1,0,38278,Private,,Alloy wheels,2021-05-16
VEH-14600,TUA98E41N741191676,WB88A9126,HONDA,AMAZE,1.2 VXMT i-VTEC,454025.41,15,2010,2010-03-17,De-NOI,Sedan,Petrol,1199,0,0,0,1,0,46343,Commercial,,Alloy wheels,
VEH-14601,WSI01N47C719829058,TN50B9904,MARUTI,ALTO 800,LXI,205336.83,13,2012,2012-04-09,Ka-BAN,Hatchback,Petrol,796,0,0,1,1,0,93439,Private,,Body kit,
VEH-14602,PIU31V73M876541020,GJ99C3019,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,1745843.24,7,2018,2018-06-01,Ka-BAN,MUV,Diesel,2755,0,1,0,1,1,140167,Private,Minor scratches,,
VEH-14603,RIM35M61M397658656,UP03C1578,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-02-17,Ta-COI,Hatchback,Petrol,796,0,1,0,1,0,95598,Private,,,
VEH-14604,JBG36O96X203960546,MH56A2747,MARUTI,VITARA BREZZA,VXI,540360.09,12,2013,2013-07-25,Ma-MUM,SUV,Petrol,1462,0,0,1,0,1,11571,Private,Minor scratches,,
VEH-14605,DZZ61F33J646499818,UP82D2256,MARUTI,WAGON R,1.0 LXI CNG,301139.3,15,2010,2010-10-25,Ka-MYS,Hatchback,CNG,998,0,0,0,1,0,30125,Commercial,Dent on door,,
VEH-14606,AUL57T66A698685150,RJ32C5444,MARUTI,DZIRE,VXI,390139.98,14,2011,2011-12-08,Ma-NAG,Sedan,Petrol,1197,0,0,0,1,1,9368,Private,,Alloy wheels,
VEH-14607,CLQ86S32Y920386306,TN93A9517,MARUTI,VITARA BREZZA,VXI,698337.3,7,2018,2018-02-10,Ma-NAG,SUV,Petrol,1462,1,0,0,1,1,105690,Private,Dent on door,,
VEH-14608,CVA98N45H457369902,UP30D1776,MARUTI,BALENO HATCHBACK,Zeta 1.2,696402.84,5,2020,2020-09-01,Ma-NAG,Hatchback,Petrol,1197,0,0,0,0,1,135280,Private,,Body kit,
VEH-14609,QEL75W34A736229165,RJ24B4041,HONDA,AMAZE,1.2 SMT i-VTEC,514564.32,6,2019,2019-02-15,Ta-MAD,Sedan,Petrol,1199,0,0,0,1,1,94265,Private,,,
VEH-14610,XIX05Y12J201859866,MH60A6399,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-01-20,Ka-MYS,Hatchback,Petrol,1197,0,1,0,1,0,33635,Private,Dent on door,Body kit,
VEH-14611,PID14E71Y230981841,MH76B4485,HONDA,AMAZE,1.2 VXMT i-VTEC,840227.5,3,2022,2022-07-01,Ma-NAG,Sedan,Petrol,1199,1,1,0,1,1,75007,Private,Minor scratches,Body kit,
VEH-14612,KID44A43C267549032,TN07A7835,HONDA,AMAZE,1.2 SMT i-VTEC,631750.0,2,2023,2023-02-13,Ka-MYS,Sedan,Petrol,1199,0,1,1,0,1,107770,Private,,Body kit,
VEH-14613,WSY35N64C749326704,TN99C5419,MARUTI,BALENO HATCHBACK,Delta 1.2,558669.84,7,2018,2018-07-01,Ka-MYS,Hatchback,Petrol,1197,0,0,0,0,0,8464,Private,,,
VEH-14614,CDV60R36C654874597,TN40B8410,MARUTI,WAGON R,1.0 VXI,292604.99,14,2011,2011-01-12,Ta-CHE,Hatchback,Petrol,998,0,1,0,0,0,56668,Commercial,Dent on door,Body kit,
VEH-14615,GFN09C61Q544613150,MH52C9933,HONDA,AMAZE,1.5 SMT i-DTEC,436340.77,13,2012,2012-04-05,Ka-MYS,Sedan,Diesel,1498,0,0,0,0,0,86640,Private,,Body kit,
VEH-14616,TGD83A60T806341886,TN48A8629,MARUTI,BALENO HATCHBACK,Zeta 1.2,771637.5,3,2022,2022-06-26,Ka-BAN,Hatchback,Petrol,1197,0,0,0,1,1,36853,Private,,,
VEH-14617,LXA87A02J644440757,DL63A2068,MARUTI,VITARA BREZZA,VXI,513342.08,13,2012,2012-02-17,Ka-BAN,SUV,Petrol,1462,0,0,0,1,0,81260,Private,Dent on door,Body kit,2013-03-07
VEH-14618,ALL79F14B505639833,TN10B3497,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,608000.0,1,2024,2024-10-24,Ma-PUN,Hatchback,Petrol,1197,0,1,0,0,1,61684,Private,,,
VEH-14619,CIZ01O45H298229288,GJ25B8687,MARUTI,SWIFT,VDI (DIESEL),370632.98,15,2010,2010-01-09,Ma-MUM,Hatchback,Diesel,1248,1,0,0,0,0,67830,Private,,,
VEH-14620,NKK89U64U077514193,UP33B5675,HYUNDAI,CRETA,1.5 E DIESEL,904163.03,6,2019,2019-08-03,Ma-PUN,SUV,Diesel,1493,0,1,1,1,1,121200,Private,,Alloy wheels,
VEH-14621,FLU90O56I256879452,WB07B7466,MARUTI,SWIFT,1.2 VXi BS IV,529429.06,4,2021,2021-09-20,Ta-COI,Hatchback,Petrol,1197,1,1,0,0,0,83508,Private,,,
VEH-14622,VTB68Q98T068774244,GJ90D5475,MARUTI,ERTIGA,1.5 VXI CNG,895956.87,4,2021,2021-12-21,We-KOL,MUV,CNG,1462,0,0,0,0,1,52417,Private,Minor scratches,Alloy wheels,
VEH-14623,FTV48R50N858937086,UP87D5166,MARUTI,VITARA BREZZA,VXI,773780.94,5,2020,2020-02-17,De-GUR,SUV,Petrol,1462,0,0,1,1,0,91233,Private,,,
