vehicle_id,vin_code,registration_id,vehicle_make,vehicle_model,vehicle_variant,vehicle_valuation,vehicle_age,vehicle_mfg_year,vehicle_reg_date,rto_details,vehicle_body_type,vehicle_engine_fuel_type,vehicle_engine_capacity,safety_flag_driver_airbag,safety_flag_passenger_airbag,safety_flag_side_airbag,safety_flag_abs,security_features_flag,kilometers_driven,usage_type,prev_damage_desc,modification_desc,vehicle_transfer_date
VEH-14558,FDC80H19T515405231,MH16B9768,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,324303.86,15,2010,2010-06-19,Ka-BAN,Hatchback,Petrol,1197,1,0,1,0,0,141901,Private,Minor scratches,,
VEH-14559,JJC13L66S126839503,KA15A7503,MARUTI,BALENO HATCHBACK,Zeta 1.2,597078.39,8,2017,2017-09-22,Ta-MAD,Hatchback,Petrol,1197,0,1,0,1,0,33561,Private,Minor scratches,Alloy wheels,
VEH-14560,FXY04V88N179144575,WB60C9424,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 V 8S,1078018.37,13,2012,2012-09-28,Ka-BAN,MUV,Diesel,2393,1,0,0,1,0,46757,Private,None,None,
VEH-14561,ZUQ56D29X490507990,UP53B9151,MARUTI,SWIFT DZIRE,VDI,624828.11,6,2019,2019-04-07,Ka-MYS,Sedan,Diesel,1248,1,1,0,1,1,148009,Private,None,,
VEH-14562,QNY90I52A388289511,WB87B1196,MARUTI,BALENO HATCHBACK,Delta 1.2,530736.35,8,2017,2017-08-28,We-KOL,Hatchback,Petrol,1197,1,1,0,1,1,5624,Commercial,None,Body kit,
VEH-14563,UBI96Q77V674354756,WB30B2407,MARUTI,VITARA BREZZA,VXI,487674.98,14,2011,2011-04-22,Ka-MYS,SUV,Petrol,1462,1,1,0,0,0,118965,Private,,,
VEH-14564,UPJ90H75T651408193,TN97A3765,MARUTI,WAGON R,1.0 LXI CNG,369720.06,11,2014,2014-06-28,Ta-COI,Hatchback,CNG,998,0,1,0,1,1,50270,Private,Minor scratches,Body kit,2016-03-02
VEH-14565,WJX48W01P804307125,UP49D2198,MARUTI,DZIRE,VXI,760000.0,1,2024,2024-07-05,Ta-COI,Sedan,Petrol,1197,0,0,0,1,0,80873,Private,None,,
VEH-14566,TYJ05M72R038101564,KA56A3913,MARUTI,SWIFT,1.2 VXi BS IV,650000.0,0,2025,2025-02-05,We-HOW,Hatchback,Petrol,1197,1,1,0,0,1,21241,Private,Dent on door,Body kit,
VEH-14567,QBR13W92V594470680,KA28D3320,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,341372.49,14,2011,2011-03-02,De-NOI,Hatchback,Petrol,1197,1,1,0,0,1,60370,Private,Dent on door,Body kit,
VEH-14568,PDW80W84T327284151,RJ92C9653,MARUTI,DZIRE,VXI,478989.55,10,2015,2015-04-03,De-NEW,Sedan,Petrol,1197,0,0,1,1,1,94392,Private,None,None,2017-05-15
VEH-14569,ABH46J19D596803754,TN93D8198,MARUTI,ERTIGA,1.5 VXI CNG,509620.35,15,2010,2010-08-03,De-NOI,MUV,CNG,1462,0,1,0,0,0,31516,Private,None,Alloy wheels,
VEH-14570,SMN74V86Y667540872,DL94D5076,MARUTI,ALTO,K10 VXI,384085.51,7,2018,2018-08-03,Ta-COI,Hatchback,Petrol,998,0,0,1,1,1,80491,Private,None,,
VEH-14571,OFS20E52X804543037,GJ60B9923,MARUTI,SWIFT,VXI,541646.66,5,2020,2020-06-23,Ma-NAG,Hatchback,Petrol,1197,0,1,0,1,0,33017,Private,Dent on door,,2022-06-18
VEH-14572,PSL68J08Z710697450,GJ37C3034,MARUTI,ALTO 800,LXI,265368.17,8,2017,2017-11-23,Ma-MUM,Hatchback,Petrol,796,1,1,0,1,1,69279,Private,Dent on door,Body kit,
VEH-14573,MNX46P76D865335318,WB15A1211,MARUTI,ERTIGA,1.5 VXI CNG,729762.47,8,2017,2017-03-11,De-NOI,MUV,CNG,1462,0,0,0,0,0,18685,Private,Minor scratches,Alloy wheels,
VEH-14574,UWR90R79V164993017,RJ01D2477,MARUTI,ALTO 800,LXI,361000.0,2,2023,2023-01-26,We-KOL,Hatchback,Petrol,796,1,1,0,1,1,92699,Private,Minor scratches,None,
VEH-14575,MOD98X33P702167138,DL48D2231,MARUTI,SWIFT,VXI,398160.06,11,2014,2014-12-08,Ta-MAD,Hatchback,Petrol,1197,0,1,0,0,1,114456,Private,,,
VEH-14576,FNG31Z72X226321676,UP21C9504,MARUTI,SWIFT DZIRE,VDI,624828.11,6,2019,2019-08-17,Ma-NAG,Sedan,Diesel,1248,0,0,1,1,0,46481,Private,None,,
VEH-14577,CUD02S38A449459622,GJ28D8438,MARUTI,SWIFT,1.2 VXi BS IV,431223.28,8,2017,2017-06-05,Ka-BAN,Hatchback,Petrol,1197,1,0,0,1,0,38451,Private,Minor scratches,Alloy wheels,2019-01-25
VEH-14578,CJZ76F93K062313087,UP81B9799,HYUNDAI,CRETA,1.5 E DIESEL,599840.22,14,2011,2011-06-12,Ma-PUN,SUV,Diesel,1493,0,0,0,0,1,47539,Commercial,,Body kit,
VEH-14579,JAG20M45G720214635,GJ62B4363,MARUTI,ERTIGA,1.5 VXI CNG,851159.03,5,2020,2020-04-15,Ka-MYS,MUV,CNG,1462,0,1,1,0,1,130871,Private,None,,2022-05-11
VEH-14580,RBT33X79O388252542,WB82A9945,MARUTI,SWIFT,VDI (DIESEL),760000.0,1,2024,2024-10-01,De-GUR,Hatchback,Diesel,1248,1,0,0,1,1,50569,Private,None,Alloy wheels,
VEH-14581,SSP79D08N213953373,WB53C4323,MARUTI,BALENO HATCHBACK,Delta 1.2,504199.53,9,2016,2016-07-22,De-NEW,Hatchback,Petrol,1197,1,1,1,1,0,38685,Private,Dent on door,,
VEH-14582,EQM19F25X537290770,UP06A5772,MARUTI,BALENO HATCHBACK,Delta 1.2,619024.75,5,2020,2020-12-05,Ta-COI,Hatchback,Petrol,1197,1,1,0,1,1,111337,Private,Minor scratches,None,2022-07-07
VEH-14583,YEI05B94V577693556,UP26B9352,MARUTI,WAGON R,1.0 VXI,570000.0,1,2024,2024-10-27,Ka-BAN,Hatchback,Petrol,998,0,1,1,1,1,89963,Private,Minor scratches,,
VEH-14584,CUS87Q95E994306112,KA21D3265,MARUTI,ERTIGA,1.5 VXI CNG,658610.63,10,2015,2015-02-09,Ka-BAN,MUV,CNG,1462,1,0,0,1,0,117828,Commercial,,None,
VEH-14585,GJS42H27W630732237,RJ28B6121,MARUTI,SWIFT,VXI,570154.37,4,2021,2021-06-05,We-KOL,Hatchback,Petrol,1197,0,1,0,0,0,61530,Private,Minor scratches,,
VEH-14586,ULY32S88H335289182,MH79D9027,MARUTI,ALTO,K10 VXI,364881.24,8,2017,2017-10-04,Ma-MUM,Hatchback,Petrol,998,1,1,0,0,1,26097,Private,Dent on door,,
VEH-14587,BIJ73K65T142552728,WB60B5600,MARUTI,SWIFT,VXI,359339.46,13,2012,2012-05-01,De-GUR,Hatchback,Petrol,1197,1,1,0,1,1,13778,Private,Dent on door,,
VEH-14588,UQT14C90Q058799219,WB52A6358,HONDA,CITY,1.5 V MT,841824.14,11,2014,2014-12-14,Ma-MUM,Sedan,Petrol,1498,0,1,0,1,0,28452,Private,None,Alloy wheels,
VEH-14589,LSO80F10T725346712,DL31A3196,HONDA,CITY,1.5 V MT,685671.02,15,2010,2010-05-11,Ta-COI,Sedan,Petrol,1498,0,0,0,1,0,140176,Private,Minor scratches,,
VEH-14590,OUI62K98B918366623,RJ02D3406,HONDA,AMAZE,1.2 VXMT i-VTEC,884450.0,2,2023,2023-05-06,Ka-MYS,Sedan,Petrol,1199,1,1,0,1,0,1448,Private,None,,2025-05-03
VEH-14591,MTQ53G83S977376256,MH37A2172,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,2600000.0,0,2025,2025-07-11,Ta-COI,MUV,Diesel,2755,1,0,0,0,0,97611,Private,Minor scratches,Alloy wheels,2028-03-16
VEH-14592,IAA17O14L799520197,WB45A9332,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,441174.59,9,2016,2016-07-09,Ta-MAD,Hatchback,Petrol,1197,1,0,0,1,0,74862,Private,Minor scratches,None,
VEH-14593,XYE20J68G754437557,MH24B1318,HONDA,AMAZE,1.2 VXMT i-VTEC,617644.42,9,2016,2016-01-06,De-NOI,Sedan,Petrol,1199,1,0,1,0,1,54889,Private,Dent on door,,
VEH-14594,UBF66G09F634802442,KA36B8329,MARUTI,BALENO HATCHBACK,Delta 1.2,800000.0,0,2025,2025-06-15,We-HOW,Hatchback,Petrol,1197,0,0,0,0,0,55737,Private,Dent on door,None,
VEH-14595,LBJ71P68G950159117,DL57D4694,MAHINDRA,SCORPIO,S5 2WD 7STR,1500000.0,0,2025,2025-11-21,Ma-MUM,SUV,Diesel,2184,0,0,0,0,0,15050,Private,None,Alloy wheels,
VEH-14596,MAF88V45L367819501,TN73A9077,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 ZX MT 7 STR,1459524.95,8,2017,2017-12-12,Ma-NAG,MUV,Diesel,2393,0,1,0,1,1,52580,Private,,None,
VEH-14597,JET25E50N949882755,RJ49C3084,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-03-11,Ma-NAG,Hatchback,Petrol,796,1,1,0,1,0,96761,Private,Dent on door,None,
VEH-14598,MBQ78L06E735057715,GJ49C5857,MARUTI,ALTO 800,LXI,227520.04,11,2014,2014-01-28,We-HOW,Hatchback,Petrol,796,1,1,1,0,1,32549,Private,Minor scratches,,
VEH-14599,IBM07J35S354912406,TN37C3955,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,324303.86,15,2010,2010-08-09,We-KOL,Hatchback,Petrol,1197,1,1,1,0,1,139280,Private,None,None,
VEH-14600,ASQ46P62O619931149,MH13D8480,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,2346500.0,2,2023,2023-07-05,Ka-MYS,MUV,Diesel,2755,1,1,0,1,1,90339,Private,Minor scratches,None,2024-09-04
VEH-14601,DJV04K03B011030024,UP67C5947,MARUTI,DZIRE,VXI,410673.67,13,2012,2012-01-15,Ta-CHE,Sedan,Petrol,1197,1,0,0,1,1,27221,Private,None,None,
VEH-14602,OES64C07M670605235,TN93C1852,MARUTI,WAGON R,1.0 LXI CNG,333672.35,13,2012,2012-09-24,Ma-PUN,Hatchback,CNG,998,1,1,0,1,0,83718,Private,Dent on door,Alloy wheels,2014-11-01
VEH-14603,OKD44D95E986430971,MH70A1390,HYUNDAI,CRETA,1.4 E Plus,739440.12,11,2014,2014-07-17,We-HOW,SUV,Diesel,1582,1,1,0,1,0,100326,Private,Dent on door,,
VEH-14604,XGM32B19C639505129,UP42B1897,MARUTI,SWIFT,VXI,541646.66,5,2020,2020-02-08,We-HOW,Hatchback,Petrol,1197,0,1,0,1,0,124420,Private,Dent on door,None,
VEH-14605,ZSL27V88U337035194,UP43C5518,HYUNDAI,CRETA,1.4 E Plus,1173250.0,2,2023,2023-10-13,Ta-CHE,SUV,Diesel,1582,0,0,0,1,0,80761,Private,None,Body kit,
VEH-14606,DFS68U79X726953208,UP49A4751,MARUTI,SWIFT,VXI,570154.37,4,2021,2021-07-12,Ta-MAD,Hatchback,Petrol,1197,0,1,0,1,1,102192,Private,Minor scratches,None,
VEH-14607,HGZ46R06U530305937,GJ96A2517,HONDA,AMAZE,1.5 SMT i-DTEC,692330.31,4,2021,2021-10-08,De-NEW,Sedan,Diesel,1498,1,1,0,1,1,94225,Private,None,,2023-08-14
VEH-14608,MWU07P75J112588134,MH47B5335,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,1556716.04,10,2015,2015-10-06,We-KOL,MUV,Diesel,2755,0,1,0,1,1,17378,Private,Dent on door,,2017-09-20
VEH-14609,ONW25Z37H046724119,DL54A3978,MARUTI,SWIFT,VXI,514564.32,6,2019,2019-11-18,We-KOL,Hatchback,Petrol,1197,0,1,0,1,0,104580,Private,,Alloy wheels,
VEH-14610,IBZ28C46E485579483,RJ34A9596,MARUTI,SWIFT DZIRE,VDI,436340.77,13,2012,2012-02-06,Ta-CHE,Sedan,Diesel,1248,1,0,1,1,0,25851,Private,,,2013-06-29
VEH-14611,OUE95S48O720030077,WB84B5035,MARUTI,SWIFT,1.2 VXi BS IV,477809.73,6,2019,2019-02-11,We-KOL,Hatchback,Petrol,1197,0,1,0,1,1,3152,Private,None,,
VEH-14612,LXY17P72I691015280,KA42C3258,MARUTI,SWIFT,VDI (DIESEL),685900.0,3,2022,2022-04-15,De-GUR,Hatchback,Diesel,1248,0,0,0,0,0,59353,Private,,None,
VEH-14613,VYE35M50Q111614309,UP66B3963,MARUTI,ALTO 800,LXI,309512.37,5,2020,2020-04-27,Ka-MYS,Hatchback,Petrol,796,0,1,0,1,1,68507,Private,Minor scratches,Alloy wheels,2022-10-09
VEH-14614,NOG50M62E436451395,TN15C2669,MARUTI,VITARA BREZZA,VDI,771846.49,6,2019,2019-07-25,We-KOL,SUV,Diesel,1248,1,1,0,1,1,76296,Private,Dent on door,Alloy wheels,
VEH-14615,WXH50N96E083127488,MH97A3478,MARUTI,SWIFT,VDI (DIESEL),504199.53,9,2016,2016-10-19,Ta-COI,Hatchback,Diesel,1248,0,0,0,1,0,71732,Private,,Alloy wheels,
VEH-14616,LQA42G13J293988947,MH31A8483,MARUTI,SWIFT,1.2 VXi BS IV,369720.06,11,2014,2014-04-17,De-NOI,Hatchback,Petrol,1197,1,0,0,1,1,132246,Private,None,None,
VEH-14617,UKT44B75G840582526,WB80B7517,MARUTI,SWIFT,1.2 VXi BS IV,650000.0,0,2025,2025-12-14,Ka-MYS,Hatchback,Petrol,1197,1,0,0,0,0,36450,Private,,Body kit,
VEH-14618,PCX06F70I760323655,UP98A3472,MARUTI,DZIRE,VXI,432288.07,12,2013,2013-10-26,Ta-CHE,Sedan,Petrol,1197,0,0,1,0,0,124543,Private,Minor scratches,None,
VEH-14619,AKO21A65T063197258,KA68C1739,HYUNDAI,CRETA,1.4 E Plus,819324.23,9,2016,2016-10-23,De-GUR,SUV,Diesel,1582,0,1,0,1,0,28919,Private,Dent on door,None,
VEH-14620,KVF85U14I379233773,RJ48B7021,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 V 8S,1624939.97,5,2020,2020-09-21,Ma-PUN,MUV,Diesel,2393,0,0,1,1,0,119092,Private,,Body kit,
VEH-14621,PSY39N68D412763077,KA67A6046,MARUTI,WAGON R,1.0 LXI CNG,453919.24,7,2018,2018-11-14,We-HOW,Hatchback,CNG,998,1,1,0,0,1,42523,Private,,Alloy wheels,
VEH-14622,YTI63D77S480740992,GJ17A4176,MARUTI,ALTO 800,LXI,325802.5,4,2021,2021-09-03,Ma-PUN,Hatchback,Petrol,796,1,1,1,1,1,20310,Private,Dent on door,None,
VEH-14623,YCD17S22M074877389,UP38D3173,MARUTI,SWIFT,VDI (DIESEL),504199.53,9,2016,2016-04-11,Ta-COI,Hatchback,Diesel,1248,0,0,1,1,0,47911,Private,None,Alloy wheels,
VEH-14624,NQV77Y29V117420290,DL55D5558,MARUTI,SWIFT,VDI (DIESEL),390139.98,14,2011,2011-06-10,Ta-MAD,Hatchback,Diesel,1248,0,1,0,1,1,29499,Private,,,
VEH-14625,CEQ16Y26P913193833,TN70D5125,HONDA,CITY,1.5 V MT,1087936.0,6,2019,2019-12-01,De-NOI,Sedan,Petrol,1498,0,1,0,0,0,53598,Private,,Body kit,
VEH-14626,HLC46V99Z675039721,MH80D1571,MARUTI,ERTIGA,1.5 VXI CNG,768171.03,7,2018,2018-06-09,Ta-CHE,MUV,CNG,1462,1,1,1,1,0,90389,Private,Minor scratches,None,
VEH-14627,HJR73Q84O016710676,KA35B3337,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,1449573.64,9,2016,2016-07-18,Ta-COI,MUV,Diesel,2755,0,0,0,1,1,139586,Private,Dent on door,None,
VEH-14628,PMR15E13H276825000,UP65B4460,MARUTI,DZIRE,VXI,685900.0,3,2022,2022-06-27,We-KOL,Sedan,Petrol,1197,0,0,0,1,0,144312,Private,None,Body kit,
VEH-14629,WRY15N55N151952438,KA23D7263,MARUTI,VITARA BREZZA,VXI,630249.41,9,2016,2016-04-20,De-NOI,SUV,Petrol,1462,1,0,1,1,0,140343,Private,Minor scratches,Alloy wheels,
VEH-14630,MAV42U32V075297309,TN24D4329,MAHINDRA,SCORPIO,S11 2WD 7STR,1194156.78,8,2017,2017-05-07,De-NOI,SUV,Diesel,2184,0,1,1,1,1,4824,Commercial,Dent on door,Alloy wheels,
VEH-14631,LNG27G00J396623165,UP56D7334,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,1158228.08,15,2010,2010-09-03,De-GUR,MUV,Diesel,2755,0,0,0,1,0,73687,Private,None,Body kit,
VEH-14632,NPF14N91K501399792,DL17C5056,MARUTI,ALTO,K10 VXI,268221.24,14,2011,2011-12-26,Ka-MYS,Hatchback,Petrol,998,1,0,0,1,0,48158,Private,,,2013-05-07
VEH-14633,FXO43X12L530091611,GJ34A4004,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-09-03,We-HOW,Hatchback,Petrol,1197,0,1,0,1,1,37882,Private,,None,2023-12-31
VEH-14634,PPY07E34S558523307,MH33B7052,MAHINDRA,SCORPIO,S11 2WD 7STR,1134448.94,9,2016,2016-05-21,De-NOI,SUV,Diesel,2184,0,0,0,1,0,106540,Private,Minor scratches,Alloy wheels,
VEH-14635,OVK21D08T762788340,KA17B2680,MARUTI,VITARA BREZZA,VDI,628673.79,10,2015,2015-09-10,We-HOW,SUV,Diesel,1248,1,0,0,1,1,96116,Private,Dent on door,None,
VEH-14636,ZIG48G04V109165182,TN69A6097,MARUTI,BALENO HATCHBACK,Delta 1.2,722000.0,2,2023,2023-09-23,We-KOL,Hatchback,Petrol,1197,1,0,0,0,1,19230,Private,,None,
VEH-14637,LVM59Q79Q584580009,WB56C5383,MARUTI,ALTO 800,LXI,294036.76,6,2019,2019-07-03,Ta-COI,Hatchback,Petrol,796,1,1,1,1,1,134413,Private,Minor scratches,None,
VEH-14638,LWC56Q51F506929518,GJ98D3556,MARUTI,SWIFT,1.2 VXi BS IV,477809.73,6,2019,2019-05-07,Ta-MAD,Hatchback,Petrol,1197,0,0,0,1,1,137248,Private,Minor scratches,Body kit,
VEH-14639,SKM95Q01C618303888,KA21C3087,HONDA,CITY,1.5 V MT,1087936.0,6,2019,2019-01-12,Ta-CHE,Sedan,Petrol,1498,1,0,0,0,0,24570,Private,Dent on door,,2020-01-27
VEH-14640,FPJ04T32S012084418,GJ53A6679,MARUTI,WAGON R,1.0 LXI CNG,453919.24,7,2018,2018-08-21,Ma-PUN,Hatchback,CNG,998,1,1,0,0,1,98627,Commercial,Dent on door,,
VEH-14641,JYW61V09T079110706,WB44B6554,HYUNDAI,CRETA,1.5 E DIESEL,1054571.25,3,2022,2022-03-07,Ta-MAD,SUV,Diesel,1493,1,0,0,1,1,11373,Private,Minor scratches,Alloy wheels,
VEH-14642,GTZ32I63U450490116,UP45B2880,MARUTI,SWIFT,1.2 VXi BS IV,369720.06,11,2014,2014-12-07,Ka-BAN,Hatchback,Petrol,1197,1,1,1,1,1,30408,Private,,Body kit,
VEH-14643,TUJ68U40I168709730,MH47C4681,MARUTI,SWIFT,VXI,359339.46,13,2012,2012-02-24,Ka-MYS,Hatchback,Petrol,1197,1,0,0,1,1,46120,Private,None,Body kit,2013-06-09
VEH-14644,CKW76F88W281769328,GJ27B5014,MARUTI,BALENO HATCHBACK,Zeta 1.2,462007.87,13,2012,2012-07-08,Ka-BAN,Hatchback,Petrol,1197,0,0,0,1,0,19619,Private,None,,
VEH-14645,VUM86K99N362030035,MH63B9065,MARUTI,BALENO HATCHBACK,Delta 1.2,651605.0,4,2021,2021-08-13,Ta-CHE,Hatchback,Petrol,1197,1,1,0,0,0,52897,Private,Minor scratches,Body kit,
VEH-14646,XTG08P64C658434660,KA96B5217,HONDA,AMAZE,1.2 SMT i-VTEC,464394.3,8,2017,2017-01-02,Ta-CHE,Sedan,Petrol,1199,1,0,0,1,1,118467,Private,,None,
VEH-14647,WHE78B38F663214400,RJ24C2670,HYUNDAI,CRETA,1.4 E Plus,1235000.0,1,2024,2024-06-18,De-NEW,SUV,Diesel,1582,1,1,0,0,0,31054,Private,None,Alloy wheels,2026-10-05
VEH-14648,BYC39G18D980305925,WB85B5926,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,700000.0,0,2025,2025-04-20,We-HOW,Hatchback,Petrol,1197,0,0,0,0,0,71442,Private,Dent on door,Body kit,
VEH-14649,DTB91E17M098869818,KA41D3907,MARUTI,ALTO 800,LXI,380000.0,1,2024,2024-07-01,Ka-MYS,Hatchback,Petrol,796,1,0,1,1,0,81129,Private,None,Alloy wheels,
VEH-14650,CCQ06W25Z489739242,MH42C9905,MARUTI,VITARA BREZZA,VDI,628673.79,10,2015,2015-03-07,We-HOW,SUV,Diesel,1248,1,1,0,1,0,61091,Private,None,Body kit,
VEH-14651,AFU56C50S710498546,TN47B5254,MARUTI,BALENO HATCHBACK,Zeta 1.2,538863.25,10,2015,2015-04-23,Ta-MAD,Hatchback,Petrol,1197,0,0,1,1,0,107580,Private,,None,
VEH-14652,OVK18A28O487373635,DL12A2185,MARUTI,BALENO HATCHBACK,Zeta 1.2,812250.0,2,2023,2023-01-15,De-GUR,Hatchback,Petrol,1197,0,1,0,1,1,122550,Private,,,
VEH-14653,BTW65W30L347020005,MH21C2790,MARUTI,ALTO 800,LXI,294036.76,6,2019,2019-07-17,De-GUR,Hatchback,Petrol,796,0,1,0,1,1,96666,Private,Dent on door,Alloy wheels,
VEH-14654,EUA13A01L339530804,KA80A9961,HONDA,AMAZE,1.2 SMT i-VTEC,514564.32,6,2019,2019-01-26,We-HOW,Sedan,Petrol,1199,0,1,0,0,1,80021,Private,None,None,
VEH-14655,ICY41P41W251054482,MH41C7179,HONDA,AMAZE,1.2 VXMT i-VTEC,798216.12,4,2021,2021-08-19,De-GUR,Sedan,Petrol,1199,1,0,1,1,1,34075,Private,None,,
VEH-14656,RHA30X71B517777186,MH17A6587,MARUTI,ALTO 800,LXI,294036.76,6,2019,2019-11-10,Ma-NAG,Hatchback,Petrol,796,0,1,1,0,1,113590,Private,Minor scratches,,
VEH-14657,JMZ66H33R377170702,KA26D2597,MARUTI,DZIRE,VXI,370632.98,15,2010,2010-12-12,Ma-NAG,Sedan,Petrol,1197,0,1,0,1,0,88799,Private,Dent on door,None,
VEH-14658,SZX26K45B920549013,DL78B4914,MARUTI,SWIFT,VXI,359339.46,13,2012,2012-10-01,Ta-CHE,Hatchback,Petrol,1197,1,1,0,0,1,127477,Private,None,,
VEH-14659,EHB48Q27G821709704,WB11C6413,HYUNDAI,VENUE,1.2 S PETROL,850000.0,0,2025,2025-07-10,Ka-BAN,SUV,Petrol,1197,1,0,1,0,0,50726,Private,Dent on door,,
VEH-14660,VVM24K16S159308285,KA09D4275,HONDA,AMAZE,VX PETROL,758305.32,5,2020,2020-07-18,Ka-MYS,Sedan,Petrol,1199,0,1,0,1,0,36405,Private,Dent on door,None,
VEH-14661,DTH87K00G531714525,TN93B1324,MARUTI,BALENO HATCHBACK,Zeta 1.2,855000.0,1,2024,2024-01-27,Ma-NAG,Hatchback,Petrol,1197,0,0,0,1,0,143638,Private,,None,
VEH-14662,SBD14Z99D760854491,DL78A5921,HONDA,AMAZE,1.2 VXMT i-VTEC,798216.12,4,2021,2021-08-24,Ma-NAG,Sedan,Petrol,1199,1,1,0,1,1,22035,Private,Dent on door,,
VEH-14663,MQY02L15Z649229883,RJ91D2671,MARUTI,ERTIGA,1.5 VXI CNG,768171.03,7,2018,2018-01-16,Ma-NAG,MUV,CNG,1462,1,0,0,0,1,51761,Private,Dent on door,None,
VEH-14664,REA65X09E552030207,UP07A1480,MARUTI,ALTO 800,LXI,205336.83,13,2012,2012-01-22,Ta-MAD,Hatchback,Petrol,796,0,1,1,1,0,5506,Private,Minor scratches,Body kit,
VEH-14665,EUQ23O98O522108966,WB94A2529,MARUTI,DZIRE,VXI,588073.51,6,2019,2019-06-16,Ta-COI,Sedan,Petrol,1197,0,1,1,1,1,96387,Private,None,None,
VEH-14666,IIX58T12P550222784,MH40D7756,MARUTI,VITARA BREZZA,VDI,539009.19,13,2012,2012-01-19,Ka-BAN,SUV,Diesel,1248,0,1,0,0,1,31288,Private,None,Alloy wheels,
VEH-14667,XDR79N42A730148247,WB89A7776,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-07-01,Ka-MYS,Hatchback,Petrol,1197,1,1,1,0,1,41432,Private,Dent on door,Body kit,
VEH-14668,DTK87Y59X714006643,MH46B3923,MARUTI,DZIRE,VXI,651605.0,4,2021,2021-08-03,Ma-PUN,Sedan,Petrol,1197,1,1,0,1,0,66383,Private,,,
VEH-14669,XHA10O58F300284983,TN20C9313,MARUTI,ALTO,K10 VXI,522500.0,1,2024,2024-09-24,We-HOW,Hatchback,Petrol,998,0,0,0,0,0,72159,Private,None,,
VEH-14670,DJZ83T21X565002304,WB05B3072,MARUTI,SWIFT,1.2 VXi BS IV,557293.75,3,2022,2022-06-18,De-NEW,Hatchback,Petrol,1197,1,0,0,1,0,85032,Private,,None,
VEH-14671,EOZ51I02M031617135,DL34D4521,MARUTI,BALENO HATCHBACK,Delta 1.2,760000.0,1,2024,2024-06-24,Ma-NAG,Hatchback,Petrol,1197,0,1,1,1,0,103018,Private,,Alloy wheels,
VEH-14672,WMN54E87Q316081830,UP09B7717,MARUTI,ERTIGA,1.5 VXI CNG,851159.03,5,2020,2020-01-03,Ma-PUN,MUV,CNG,1462,1,1,0,1,0,51146,Private,None,None,
VEH-14673,EHG43F46B890643694,MH25C7579,HYUNDAI,VENUE,1.2 S PETROL,563907.37,8,2017,2017-09-08,De-GUR,SUV,Petrol,1197,1,1,1,1,0,130068,Private,None,None,
VEH-14674,VNV94A47S755436614,DL31B9854,HONDA,AMAZE,VX PETROL,529552.89,12,2013,2013-05-07,We-KOL,Sedan,Petrol,1199,0,0,0,1,0,91728,Private,,None,2015-02-09
VEH-14675,ZRA61G63B452601525,DL27C8104,MARUTI,ALTO 800,LXI,195069.99,14,2011,2011-11-13,Ma-PUN,Hatchback,Petrol,796,0,1,0,0,0,120216,Private,None,Alloy wheels,
VEH-14676,VMT42U35N097792506,DL31C8495,HONDA,AMAZE,1.2 VXMT i-VTEC,454025.41,15,2010,2010-07-28,Ma-PUN,Sedan,Petrol,1199,0,1,1,0,0,53244,Private,None,Alloy wheels,
VEH-14677,VED44S34Z790280652,TN95C6664,HYUNDAI,CRETA,1.4 E Plus,907838.48,7,2018,2018-01-20,We-KOL,SUV,Diesel,1582,0,1,1,0,1,21992,Private,Minor scratches,Alloy wheels,2020-10-09
VEH-14678,EJI45U12I216070444,UP76C7982,HONDA,AMAZE,1.2 SMT i-VTEC,631750.0,2,2023,2023-02-11,Ta-CHE,Sedan,Petrol,1199,1,0,0,0,0,130882,Private,None,Alloy wheels,
VEH-14679,GKQ25P17Q352027462,GJ17B4533,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 V 8S,1995000.0,1,2024,2024-04-07,De-GUR,MUV,Diesel,2393,1,0,0,1,0,122192,Private,,Alloy wheels,2026-10-28
VEH-14680,SKT33M97Y485900138,WB65C6177,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-12-27,Ta-CHE,Hatchback,Petrol,1197,1,1,1,0,0,22888,Private,Minor scratches,None,
